Season,MatchDate,HomeTeam,AwayTeam,FullTimeResult,home_win_rate_5,home_draw_rate_5,home_loss_rate_5,home_goals_scored_avg_5,home_goals_conceded_avg_5,home_goal_diff_avg_5,home_points_per_game_5,home_win_rate_10,home_draw_rate_10,home_loss_rate_10,home_goals_scored_avg_10,home_goals_conceded_avg_10,home_goal_diff_avg_10,home_points_per_game_10,home_venue_win_rate_5,home_venue_draw_rate_5,home_venue_loss_rate_5,home_venue_goals_scored_avg_5,home_venue_goals_conceded_avg_5,home_venue_goal_diff_avg_5,home_venue_points_per_game_5,home_venue_win_rate_10,home_venue_draw_rate_10,home_venue_loss_rate_10,home_venue_goals_scored_avg_10,home_venue_goals_conceded_avg_10,home_venue_goal_diff_avg_10,home_venue_points_per_game_10,away_win_rate_5,away_draw_rate_5,away_loss_rate_5,away_goals_scored_avg_5,away_goals_conceded_avg_5,away_goal_diff_avg_5,away_points_per_game_5,away_win_rate_10,away_draw_rate_10,away_loss_rate_10,away_goals_scored_avg_10,away_goals_conceded_avg_10,away_goal_diff_avg_10,away_points_per_game_10,away_venue_win_rate_5,away_venue_draw_rate_5,away_venue_loss_rate_5,away_venue_goals_scored_avg_5,away_venue_goals_conceded_avg_5,away_venue_goal_diff_avg_5,away_venue_points_per_game_5,away_venue_win_rate_10,away_venue_draw_rate_10,away_venue_loss_rate_10,away_venue_goals_scored_avg_10,away_venue_goals_conceded_avg_10,away_venue_goal_diff_avg_10,away_venue_points_per_game_10,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_matches,home_elo,away_elo,elo_diff,elo_exp_home,target
2022/23,2023-03-05,Nott'm Forest,Everton,D,0.2,0.4,0.4,0.6,1.6,-1.0,1.0,0.4,0.3,0.3,0.8,1.2,-0.4,1.5,0.6,0.4,0.0,1.2,0.4,0.8,2.2,0.4,0.4,0.2,1.4,1.1,0.3,1.6,0.4,0.0,0.6,0.4,1.6,-1.2,1.2,0.2,0.1,0.7,0.6,1.9,-1.3,0.7,0.0,0.2,0.8,0.2,2.4,-2.2,0.2,0.1,0.3,0.6,0.4,1.7,-1.3,0.6,0.0,1.0,0.0,1,1515.7850116098516,1461.1764105701031,54.608601039748464,0.7088898939748707,1
2022/23,2023-03-06,Brentford,Fulham,H,0.4,0.6,0.0,1.4,0.4,1.0,1.8,0.5,0.5,0.0,1.8,0.8,1.0,2.0,0.6,0.4,0.0,2.2,0.8,1.4,2.2,0.5,0.4,0.1,1.9,1.0,0.9,1.9,0.4,0.4,0.2,0.8,0.4,0.4,1.6,0.6,0.2,0.2,1.2,0.5,0.7,2.0,0.6,0.2,0.2,1.0,0.2,0.8,2.0,0.5,0.1,0.4,1.4,1.2,0.2,1.6,0.0,0.0,1.0,1,1619.126072074159,1569.950245423515,49.17582665064401,0.7023942196149066,0
2022/23,2023-03-11,Bournemouth,Liverpool,H,0.2,0.2,0.6,1.0,1.8,-0.8,0.8,0.1,0.2,0.7,0.6,1.9,-1.3,0.5,0.2,0.4,0.4,1.2,1.6,-0.4,1.0,0.2,0.4,0.4,1.0,1.3,-0.3,1.0,0.8,0.2,0.0,2.6,0.0,2.6,2.6,0.5,0.2,0.3,1.6,1.0,0.6,1.7,0.2,0.2,0.6,0.6,1.8,-1.2,0.8,0.3,0.2,0.5,1.0,1.5,-0.5,1.1,0.0,0.0,1.0,5,1453.8684386324305,1759.943538557449,-306.07509992501855,0.2339278479595774,0
2022/23,2023-03-11,Everton,Brentford,H,0.2,0.2,0.6,0.6,2.0,-1.4,0.8,0.2,0.2,0.6,0.7,1.9,-1.2,0.8,0.4,0.0,0.6,0.8,1.6,-0.8,1.2,0.4,0.0,0.6,1.0,1.4,-0.4,1.2,0.4,0.6,0.0,1.6,0.8,0.8,1.8,0.6,0.4,0.0,1.9,0.8,1.1,2.2,0.4,0.6,0.0,1.4,0.8,0.6,1.8,0.2,0.5,0.3,1.1,1.7,-0.6,1.1,0.0,0.3333333333333333,0.6666666666666666,3,1467.860887177299,1628.649457046482,-160.788569869183,0.4134000902787126,0
2022/23,2023-03-11,Leeds,Brighton,D,0.2,0.2,0.6,0.6,1.2,-0.6,0.8,0.1,0.4,0.5,0.6,1.1,-0.5,0.7,0.2,0.4,0.4,0.8,1.4,-0.6,1.0,0.2,0.4,0.4,1.1,1.5,-0.4,1.0,0.4,0.4,0.2,1.6,0.8,0.8,1.6,0.5,0.2,0.3,2.1,1.2,0.9,1.7,0.6,0.4,0.0,2.6,1.4,1.2,2.2,0.4,0.3,0.3,2.0,1.7,0.3,1.5,0.0,0.4,0.6,5,1482.0639387701854,1626.0929289726118,-144.02899020242648,0.4369742141027719,1
2022/23,2023-03-11,Leicester,Chelsea,A,0.4,0.0,0.6,1.6,1.6,0.0,1.2,0.2,0.1,0.7,1.1,1.8,-0.7,0.7,0.2,0.2,0.6,1.2,1.6,-0.4,0.8,0.3,0.2,0.5,1.2,1.0,0.2,1.1,0.2,0.4,0.4,0.4,0.8,-0.4,1.0,0.2,0.4,0.4,0.5,0.8,-0.3,1.0,0.0,0.6,0.4,0.6,1.2,-0.6,0.6,0.2,0.4,0.4,0.8,1.2,-0.4,1.0,0.2,0.2,0.6,5,1535.2103631493271,1615.3018361072827,-80.0914729579556,0.5286193569929745,2
2022/23,2023-03-11,Tottenham,Nott'm Forest,H,0.6,0.0,0.4,1.2,1.0,0.2,1.8,0.5,0.0,0.5,1.3,1.3,0.0,1.5,0.6,0.0,0.4,1.0,0.8,0.2,1.8,0.6,0.0,0.4,1.9,1.3,0.6,1.8,0.2,0.4,0.4,0.8,1.8,-1.0,1.0,0.3,0.4,0.3,0.9,1.4,-0.5,1.3,0.2,0.2,0.6,0.4,2.0,-1.6,0.8,0.1,0.2,0.7,0.2,2.6,-2.4,0.5,1.0,0.0,0.0,1,1681.69548407158,1509.1005350026558,172.59494906892428,0.8276670595359654,0
2022/23,2023-03-11,Crystal Palace,Man City,A,0.0,0.6,0.4,0.6,1.0,-0.4,0.6,0.1,0.5,0.4,0.6,1.1,-0.5,0.8,0.0,0.8,0.2,0.4,1.2,-0.8,0.8,0.3,0.4,0.3,0.8,1.3,-0.5,1.3,0.8,0.2,0.0,2.6,0.8,1.8,2.6,0.7,0.1,0.2,2.2,0.9,1.3,2.2,0.4,0.2,0.4,1.8,1.2,0.6,1.4,0.6,0.1,0.3,1.7,0.8,0.9,1.9,0.2,0.2,0.6,5,1550.649880387318,1851.6229428186573,-300.97306243133926,0.2392321297379786,2
2022/23,2023-03-12,Fulham,Arsenal,A,0.4,0.4,0.2,1.2,0.8,0.4,1.6,0.5,0.2,0.3,1.1,0.8,0.3,1.7,0.6,0.2,0.2,1.4,0.8,0.6,2.0,0.4,0.3,0.3,1.4,1.2,0.2,1.5,0.8,0.0,0.2,2.6,1.4,1.2,2.4,0.6,0.2,0.2,1.9,1.1,0.8,2.0,0.8,0.0,0.2,2.2,1.0,1.2,2.4,0.8,0.1,0.1,1.9,0.6,1.3,2.5,0.0,0.2,0.8,5,1560.4268604511922,1788.6313117201473,-228.20445126895515,0.3234407361927479,2
2022/23,2023-03-12,Man United,Southampton,D,0.6,0.2,0.2,1.8,2.0,-0.2,2.0,0.6,0.2,0.2,1.8,1.5,0.3,2.0,0.8,0.2,0.0,2.4,0.8,1.6,2.6,0.8,0.2,0.0,2.1,0.5,1.6,2.6,0.4,0.0,0.6,0.6,1.2,-0.6,1.2,0.3,0.0,0.7,0.7,1.4,-0.7,0.9,0.4,0.0,0.6,0.8,1.4,-0.6,1.2,0.3,0.0,0.7,0.6,1.6,-1.0,0.9,0.6,0.4,0.0,5,1716.8982731279846,1451.3688495660888,265.5294235618958,0.8913065131042083,1
2022/23,2023-03-12,West Ham,Aston Villa,D,0.2,0.4,0.4,1.2,1.6,-0.4,1.0,0.2,0.3,0.5,1.1,1.6,-0.5,0.9,0.4,0.2,0.4,1.4,1.0,0.4,1.4,0.5,0.2,0.3,1.6,0.9,0.7,1.7,0.4,0.0,0.6,1.6,2.2,-0.6,1.2,0.5,0.1,0.4,1.5,1.6,-0.1,1.6,0.8,0.0,0.2,1.6,0.8,0.8,2.4,0.4,0.2,0.4,1.0,1.4,-0.4,1.4,1.0,0.0,0.0,5,1518.4831956976748,1577.915996980158,-59.4328012824833,0.5581170224208959,1
2022/23,2023-03-12,Newcastle,Wolves,H,0.0,0.6,0.4,0.4,1.2,-0.8,0.6,0.3,0.5,0.2,0.7,0.6,0.1,1.4,0.4,0.4,0.2,0.6,0.6,0.0,1.6,0.5,0.4,0.1,1.4,0.5,0.9,1.9,0.4,0.2,0.4,0.8,1.0,-0.2,1.4,0.4,0.2,0.4,0.9,1.0,-0.1,1.4,0.2,0.4,0.4,0.8,1.6,-0.8,1.0,0.2,0.3,0.5,0.8,1.7,-0.9,0.9,0.2,0.6,0.2,5,1674.5987013781723,1535.8216700102917,138.77703136788068,0.7981080091461688,0
2022/23,2023-03-15,Brighton,Crystal Palace,H,0.4,0.4,0.2,1.6,0.8,0.8,1.6,0.5,0.3,0.2,2.2,1.2,1.0,1.8,0.6,0.0,0.4,2.0,1.0,1.0,1.8,0.5,0.1,0.4,2.0,1.1,0.9,1.6,0.0,0.6,0.4,0.4,0.8,-0.4,0.6,0.0,0.5,0.5,0.4,1.2,-0.8,0.5,0.2,0.2,0.6,0.8,1.0,-0.2,0.8,0.2,0.3,0.5,0.6,1.0,-0.4,0.9,0.0,0.8,0.2,5,1624.0761038239004,1542.9944522357027,81.0816515881977,0.7393108522662356,0
2022/23,2023-03-15,Southampton,Brentford,A,0.4,0.2,0.4,0.6,0.6,0.0,1.4,0.3,0.1,0.6,0.6,1.1,-0.5,1.0,0.2,0.0,0.8,0.6,1.4,-0.8,0.6,0.2,0.2,0.6,0.9,1.6,-0.7,0.8,0.4,0.4,0.2,1.6,1.0,0.6,1.6,0.5,0.4,0.1,1.7,0.8,0.9,1.9,0.4,0.4,0.2,1.0,0.6,0.4,1.6,0.2,0.5,0.3,0.9,1.5,-0.6,1.1,0.3333333333333333,0.0,0.6666666666666666,3,1463.8906579854236,1609.8782599354008,-145.98760194997726,0.43420233009683723,2
2022/23,2023-03-17,Nott'm Forest,Newcastle,A,0.0,0.4,0.6,0.8,2.4,-1.6,0.4,0.3,0.4,0.3,1.0,1.4,-0.4,1.3,0.4,0.6,0.0,1.4,0.8,0.6,1.8,0.4,0.5,0.1,1.4,1.0,0.4,1.7,0.2,0.4,0.4,0.8,1.4,-0.6,1.0,0.3,0.5,0.2,0.8,0.7,0.1,1.4,0.2,0.6,0.2,0.8,0.6,0.2,1.2,0.4,0.4,0.2,1.5,0.8,0.7,1.6,0.0,0.0,1.0,1,1503.5858809078068,1681.059245085495,-177.47336417768815,0.39031875784363046,2
2022/23,2023-03-18,Chelsea,Everton,D,0.4,0.2,0.4,1.0,1.0,0.0,1.4,0.3,0.3,0.4,0.7,0.8,-0.1,1.2,0.4,0.2,0.4,0.4,0.4,0.0,1.4,0.5,0.2,0.3,1.0,0.5,0.5,1.7,0.4,0.2,0.4,0.8,1.6,-0.8,1.4,0.3,0.1,0.6,0.7,1.8,-1.1,1.0,0.0,0.4,0.6,0.6,2.2,-1.6,0.4,0.1,0.3,0.6,0.5,1.8,-1.3,0.6,0.4,0.2,0.4,5,1632.217655531058,1486.6320842883802,145.58557124267782,0.804349534073336,1
2022/23,2023-03-18,Wolves,Leeds,A,0.2,0.2,0.6,0.6,1.2,-0.6,0.8,0.4,0.2,0.4,1.0,1.1,-0.1,1.4,0.6,0.0,0.4,1.0,0.4,0.6,1.8,0.4,0.0,0.6,0.8,1.4,-0.6,1.2,0.2,0.2,0.6,0.6,1.2,-0.6,0.8,0.1,0.4,0.5,0.8,1.3,-0.5,0.7,0.0,0.2,0.8,0.6,1.4,-0.8,0.2,0.1,0.2,0.7,0.9,1.6,-0.7,0.5,0.4,0.2,0.4,5,1529.361126302969,1484.0807639188968,45.280362384072305,0.6976855906747137,2
2022/23,2023-03-18,Brentford,Leicester,D,0.4,0.4,0.2,1.4,1.0,0.4,1.6,0.6,0.3,0.1,1.7,0.6,1.1,2.1,0.8,0.2,0.0,2.4,0.8,1.6,2.6,0.5,0.4,0.1,1.7,1.0,0.7,1.9,0.2,0.0,0.8,1.0,1.8,-0.8,0.6,0.2,0.1,0.7,1.2,1.8,-0.6,0.7,0.2,0.0,0.8,1.0,2.0,-1.0,0.6,0.4,0.0,0.6,1.6,1.8,-0.2,1.2,0.0,0.3333333333333333,0.6666666666666666,3,1623.7727344984996,1518.2945437255519,105.47819077294776,0.7654558234106265,1
2022/23,2023-03-18,Aston Villa,Bournemouth,H,0.4,0.2,0.4,1.4,1.6,-0.2,1.4,0.5,0.2,0.3,1.5,1.4,0.1,1.7,0.4,0.2,0.4,1.6,2.0,-0.4,1.4,0.5,0.1,0.4,1.7,1.6,0.1,1.6,0.4,0.2,0.4,1.2,1.6,-0.4,1.4,0.2,0.2,0.6,0.7,1.7,-1.0,0.8,0.2,0.0,0.8,0.6,1.8,-1.2,0.6,0.1,0.2,0.7,0.9,2.0,-1.1,0.5,0.2,0.0,0.8,5,1579.7757416976267,1478.382747497724,101.39299419990266,0.761207545705868,0
2022/23,2023-03-18,Southampton,Tottenham,D,0.4,0.2,0.4,0.4,0.6,-0.2,1.4,0.3,0.1,0.6,0.5,1.1,-0.6,1.0,0.2,0.0,0.8,0.4,1.2,-0.8,0.6,0.1,0.2,0.7,0.7,1.7,-1.0,0.5,0.6,0.0,0.4,1.6,1.2,0.4,1.8,0.6,0.0,0.4,1.6,1.2,0.4,1.8,0.4,0.0,0.6,1.6,1.8,-0.2,1.2,0.4,0.1,0.5,1.5,1.8,-0.3,1.3,0.2,0.2,0.6,5,1449.9961834223247,1687.2101381664293,-237.2139547441045,0.3121972241889506,1
2022/23,2023-03-19,Arsenal,Crystal Palace,H,1.0,0.0,0.0,3.0,0.8,2.2,3.0,0.7,0.1,0.2,2.2,1.1,1.1,2.2,0.6,0.2,0.2,2.4,1.6,0.8,2.0,0.7,0.2,0.1,2.6,1.2,1.4,2.3,0.0,0.4,0.6,0.2,0.8,-0.6,0.4,0.0,0.5,0.5,0.4,0.9,-0.5,0.5,0.0,0.2,0.8,0.4,1.2,-0.8,0.2,0.2,0.2,0.6,0.6,1.1,-0.5,0.8,0.4,0.4,0.2,5,1798.9814152783154,1534.6523995082223,264.32901577009306,0.8906352554041167,0
2022/23,2023-04-01,Man City,Liverpool,H,0.8,0.2,0.0,2.2,0.6,1.6,2.6,0.7,0.1,0.2,2.2,0.9,1.3,2.2,0.8,0.2,0.0,2.6,0.8,1.8,2.6,0.8,0.1,0.1,2.9,1.1,1.8,2.5,0.6,0.2,0.2,2.2,0.2,2.0,2.0,0.4,0.2,0.4,1.4,1.0,0.4,1.4,0.2,0.2,0.6,0.4,1.4,-1.0,0.8,0.3,0.1,0.6,1.0,1.6,-0.6,1.0,0.2,0.6,0.2,5,1859.2783709702726,1735.4292296921556,123.84914127811703,0.7839066136358209,0
2022/23,2023-04-01,Arsenal,Leeds,H,1.0,0.0,0.0,3.0,0.6,2.4,3.0,0.7,0.1,0.2,2.4,1.2,1.2,2.2,0.6,0.2,0.2,2.6,1.4,1.2,2.0,0.7,0.2,0.1,2.7,1.2,1.5,2.3,0.4,0.2,0.4,1.4,1.2,0.2,1.4,0.2,0.3,0.5,1.0,1.3,-0.3,0.9,0.2,0.2,0.6,1.2,1.4,-0.2,0.8,0.2,0.2,0.6,1.2,1.6,-0.4,0.8,0.8,0.2,0.0,5,1802.4810871053837,1506.4067028204877,296.07438428489604,0.9072059889087913,0
2022/23,2023-04-01,Bournemouth,Fulham,H,0.4,0.0,0.6,1.0,2.0,-1.0,1.2,0.2,0.2,0.6,0.7,1.8,-1.1,0.8,0.2,0.4,0.4,0.8,1.6,-0.8,1.0,0.3,0.3,0.4,1.1,1.3,-0.2,1.2,0.4,0.2,0.4,1.2,1.4,-0.2,1.4,0.4,0.2,0.4,0.9,1.0,-0.1,1.4,0.4,0.2,0.4,0.8,0.8,0.0,1.4,0.5,0.1,0.4,1.5,1.3,0.2,1.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,1470.7413889603117,1550.0767568930241,-79.33536793271242,0.5297037778156956,0
2022/23,2023-04-01,Brighton,Brentford,D,0.4,0.4,0.2,1.6,0.8,0.8,1.6,0.5,0.3,0.2,2.0,1.1,0.9,1.8,0.8,0.0,0.2,1.8,0.2,1.6,2.4,0.5,0.1,0.4,1.6,0.9,0.7,1.6,0.4,0.4,0.2,1.4,1.0,0.4,1.6,0.5,0.4,0.1,1.6,0.7,0.9,1.9,0.4,0.4,0.2,1.0,0.4,0.6,1.6,0.3,0.4,0.3,1.0,1.4,-0.4,1.3,0.6666666666666666,0.0,0.3333333333333333,3,1632.418156551381,1615.2781481493596,17.140008402021294,0.6624680354803821,1
2022/23,2023-04-01,Crystal Palace,Leicester,H,0.0,0.2,0.8,0.2,1.4,-1.2,0.2,0.0,0.5,0.5,0.5,1.2,-0.7,0.5,0.0,0.8,0.2,0.4,0.6,-0.2,0.8,0.3,0.4,0.3,0.7,1.2,-0.5,1.3,0.0,0.2,0.8,0.4,1.8,-1.4,0.2,0.2,0.2,0.6,1.2,1.7,-0.5,0.8,0.2,0.2,0.6,1.0,1.8,-0.8,0.8,0.4,0.1,0.5,1.5,1.3,0.2,1.3,0.0,0.6,0.4,5,1531.152727681154,1526.789130074692,4.363597606462008,0.6458313433158478,0
2022/23,2023-04-01,Nott'm Forest,Wolves,D,0.0,0.4,0.6,1.0,2.4,-1.4,0.4,0.3,0.3,0.4,1.0,1.5,-0.5,1.2,0.4,0.4,0.2,1.4,1.0,0.4,1.6,0.4,0.5,0.1,1.3,0.9,0.4,1.7,0.2,0.2,0.6,1.0,1.8,-0.8,0.8,0.4,0.1,0.5,1.1,1.4,-0.3,1.3,0.2,0.2,0.6,0.8,1.8,-1.0,0.8,0.2,0.3,0.5,0.9,1.7,-0.8,0.9,0.0,0.0,1.0,1,1491.0956806568106,1507.0351874013782,-15.939506744567552,0.6186662786501947,1
2022/23,2023-04-01,Chelsea,Aston Villa,A,0.4,0.2,0.4,1.2,1.2,0.0,1.4,0.3,0.4,0.3,0.9,0.9,0.0,1.3,0.4,0.4,0.2,0.8,0.6,0.2,1.6,0.4,0.3,0.3,1.0,0.6,0.4,1.5,0.6,0.2,0.2,1.8,1.0,0.8,2.0,0.5,0.2,0.3,1.6,1.4,0.2,1.7,0.6,0.2,0.2,1.4,0.8,0.6,2.0,0.4,0.3,0.3,1.0,1.3,-0.3,1.5,0.6,0.2,0.2,5,1622.4784704407111,1587.417100235039,35.06137020567212,0.6851358241952332,2
2022/23,2023-04-02,West Ham,Southampton,H,0.2,0.4,0.4,1.2,1.6,-0.4,1.0,0.2,0.4,0.4,1.1,1.4,-0.3,1.0,0.4,0.4,0.2,1.6,0.8,0.8,1.6,0.5,0.2,0.3,1.6,0.9,0.7,1.7,0.2,0.4,0.4,0.8,1.2,-0.4,1.0,0.3,0.2,0.5,0.8,1.3,-0.5,1.1,0.4,0.2,0.4,0.6,1.0,-0.4,1.4,0.3,0.1,0.6,0.6,1.5,-0.9,1.0,0.2,0.6,0.2,5,1516.6234509802061,1456.0058722482784,60.61757873192778,0.7159762442162282,0
2022/23,2023-04-02,Newcastle,Man United,H,0.4,0.2,0.4,1.0,1.4,-0.4,1.4,0.3,0.5,0.2,0.7,0.8,-0.1,1.4,0.4,0.4,0.2,0.8,0.8,0.0,1.6,0.6,0.3,0.1,1.6,0.6,1.0,2.1,0.4,0.4,0.2,1.4,1.8,-0.4,1.6,0.5,0.3,0.2,1.7,1.5,0.2,1.8,0.4,0.2,0.4,1.2,2.2,-1.0,1.4,0.4,0.2,0.4,1.5,2.3,-0.8,1.4,0.0,0.4,0.6,5,1693.549445336491,1704.3764647086498,-10.827019372158702,0.6255846570124143,0
2022/23,2023-04-03,Everton,Tottenham,D,0.2,0.4,0.4,1.0,2.0,-1.0,1.0,0.3,0.2,0.5,0.8,1.6,-0.8,1.1,0.6,0.0,0.4,0.8,0.8,0.0,1.8,0.4,0.0,0.6,1.0,1.4,-0.4,1.2,0.6,0.2,0.2,2.0,1.0,1.0,2.0,0.5,0.1,0.4,1.5,1.5,0.0,1.6,0.2,0.2,0.6,1.4,2.4,-1.0,0.8,0.4,0.2,0.4,1.7,1.8,-0.1,1.4,0.2,0.4,0.4,5,1496.371269378727,1681.2004493404756,-184.82917996174865,0.38029035210043877,1
2022/23,2023-04-04,Leicester,Aston Villa,A,0.0,0.2,0.8,0.6,1.6,-1.0,0.2,0.2,0.2,0.6,1.3,1.8,-0.5,0.8,0.2,0.2,0.6,1.4,1.6,-0.2,0.8,0.3,0.2,0.5,1.3,1.2,0.1,1.1,0.8,0.2,0.0,1.8,0.2,1.6,2.6,0.6,0.1,0.3,1.7,1.3,0.4,1.9,0.6,0.2,0.2,1.4,0.8,0.6,2.0,0.5,0.2,0.3,1.2,1.3,-0.1,1.7,0.4,0.2,0.4,5,1515.455733060799,1609.3414466092865,-93.8857135484875,0.5087982572651125,2
2022/23,2023-04-04,Chelsea,Liverpool,D,0.4,0.2,0.4,1.2,1.4,-0.2,1.4,0.3,0.4,0.3,0.8,0.9,-0.1,1.3,0.2,0.4,0.4,0.6,1.0,-0.4,1.0,0.3,0.3,0.4,0.7,0.8,-0.1,1.2,0.4,0.2,0.4,2.0,1.0,1.0,1.4,0.4,0.2,0.4,1.4,1.1,0.3,1.4,0.2,0.2,0.6,0.6,1.6,-1.0,0.8,0.3,0.1,0.6,0.9,1.7,-0.8,1.0,0.2,0.6,0.2,5,1600.5541240664636,1728.5142413285018,-127.96011726203824,0.45984879690808966,1
2022/23,2023-04-04,Leeds,Nott'm Forest,H,0.4,0.2,0.4,1.6,1.8,-0.2,1.4,0.2,0.3,0.5,1.0,1.5,-0.5,0.9,0.2,0.6,0.2,1.0,1.2,-0.2,1.2,0.2,0.4,0.4,1.2,1.6,-0.4,1.0,0.0,0.4,0.6,1.0,2.4,-1.4,0.4,0.2,0.4,0.4,1.0,1.6,-0.6,1.0,0.2,0.2,0.6,0.6,2.0,-1.4,0.8,0.1,0.2,0.7,0.3,2.3,-2.0,0.5,0.0,0.0,1.0,1,1503.437294465569,1487.2983597400043,16.138934725564695,0.6611782806356371,0
2022/23,2023-04-04,Bournemouth,Brighton,A,0.4,0.0,0.6,1.2,2.2,-1.0,1.2,0.3,0.2,0.5,0.9,1.6,-0.7,1.1,0.4,0.4,0.2,1.2,1.4,-0.2,1.6,0.4,0.2,0.4,1.3,1.4,-0.1,1.4,0.4,0.4,0.2,2.0,1.2,0.8,1.6,0.5,0.4,0.1,2.1,1.0,1.1,1.9,0.4,0.6,0.0,2.4,1.4,1.0,1.8,0.3,0.4,0.3,2.0,1.9,0.1,1.3,0.6,0.0,0.4,5,1485.7908680702094,1627.2191794160087,-141.42831134579933,0.440660834052564,2
2022/23,2023-04-05,Man United,Brentford,H,0.4,0.2,0.4,1.0,1.8,-0.8,1.4,0.4,0.3,0.3,1.4,1.7,-0.3,1.5,0.6,0.4,0.0,1.8,0.8,1.0,2.2,0.7,0.3,0.0,1.8,0.4,1.4,2.4,0.4,0.4,0.2,1.8,1.4,0.4,1.6,0.4,0.5,0.1,1.6,0.9,0.7,1.7,0.2,0.6,0.2,1.2,1.0,0.2,1.2,0.3,0.4,0.3,1.3,1.7,-0.4,1.3,0.6666666666666666,0.0,0.3333333333333333,3,1692.3951737330472,1620.4771252847318,71.9180484483154,0.7290167779259803,0
2022/23,2023-04-05,West Ham,Newcastle,A,0.4,0.2,0.4,1.2,1.4,-0.2,1.4,0.3,0.4,0.3,1.2,1.2,0.0,1.3,0.6,0.4,0.0,1.8,0.4,1.4,2.2,0.5,0.2,0.3,1.5,0.9,0.6,1.7,0.6,0.0,0.4,1.2,1.2,0.0,1.8,0.4,0.4,0.2,0.9,0.8,0.1,1.6,0.2,0.6,0.2,0.6,0.8,-0.2,1.2,0.5,0.4,0.1,1.6,0.7,0.9,1.9,0.2,0.4,0.4,5,1525.7122111652868,1705.5307363120937,-179.8185251468069,0.38711100092257045,2
2022/23,2023-04-08,Man United,Everton,H,0.4,0.2,0.4,0.8,1.8,-1.0,1.4,0.4,0.3,0.3,1.3,1.6,-0.3,1.5,0.6,0.4,0.0,1.6,0.6,1.0,2.2,0.8,0.2,0.0,1.9,0.4,1.5,2.6,0.2,0.6,0.2,1.2,1.8,-0.6,1.2,0.3,0.3,0.4,0.8,1.5,-0.7,1.2,0.0,0.4,0.6,0.8,2.4,-1.6,0.4,0.0,0.4,0.6,0.5,1.9,-1.4,0.4,0.4,0.4,0.2,5,1701.0666368394159,1500.201978111513,200.8646587279029,0.8496573585882287,0
2022/23,2023-04-08,Aston Villa,Nott'm Forest,H,0.8,0.2,0.0,1.8,0.4,1.4,2.6,0.6,0.1,0.3,1.7,1.3,0.4,1.9,0.6,0.0,0.4,2.0,1.8,0.2,1.8,0.5,0.1,0.4,1.9,1.6,0.3,1.6,0.0,0.4,0.6,1.2,2.0,-0.8,0.4,0.1,0.4,0.5,0.9,1.8,-0.9,0.7,0.0,0.2,0.8,0.6,2.4,-1.8,0.2,0.1,0.2,0.7,0.4,2.1,-1.7,0.5,0.0,1.0,0.0,1,1625.6229908417702,1476.4560647203448,149.16692612142538,0.8075735488564171,0
2022/23,2023-04-08,Brentford,Newcastle,A,0.2,0.4,0.4,1.2,1.2,0.0,1.0,0.3,0.5,0.2,1.4,1.0,0.4,1.4,0.6,0.4,0.0,2.0,0.8,1.2,2.2,0.5,0.5,0.0,1.8,0.8,1.0,2.0,0.8,0.0,0.2,2.2,1.0,1.2,2.4,0.5,0.3,0.2,1.4,0.9,0.5,1.8,0.4,0.4,0.2,1.6,1.0,0.6,1.6,0.5,0.4,0.1,1.7,0.7,1.0,1.9,0.0,0.3333333333333333,0.6666666666666666,3,1611.805662178363,1717.918288341616,-106.11262616325303,0.49120413134213003,2
2022/23,2023-04-08,Fulham,West Ham,A,0.2,0.2,0.6,1.0,1.8,-0.8,0.8,0.3,0.2,0.5,0.9,1.2,-0.3,1.1,0.4,0.2,0.4,1.0,1.2,-0.2,1.4,0.4,0.3,0.3,1.3,1.1,0.2,1.5,0.4,0.2,0.4,1.4,2.0,-0.6,1.4,0.3,0.3,0.4,1.1,1.5,-0.4,1.2,0.0,0.4,0.6,0.6,2.0,-1.4,0.4,0.0,0.3,0.7,0.5,1.7,-1.2,0.3,0.0,0.2,0.8,5,1535.0272777831265,1513.3246591357645,21.702618647361987,0.668315596903832,2
2022/23,2023-04-08,Leicester,Bournemouth,A,0.0,0.2,0.8,0.8,1.8,-1.0,0.2,0.2,0.2,0.6,1.4,1.8,-0.4,0.8,0.2,0.2,0.6,1.6,1.8,-0.2,0.8,0.2,0.2,0.6,1.0,1.4,-0.4,0.8,0.4,0.0,0.6,1.0,1.8,-0.8,1.2,0.3,0.2,0.5,0.9,1.6,-0.7,1.1,0.2,0.0,0.8,0.6,1.8,-1.2,0.6,0.1,0.1,0.8,0.8,2.2,-1.4,0.4,0.4,0.0,0.6,5,1499.1741888283154,1471.6897213805273,27.48446744778812,0.6756516600388478,2
2022/23,2023-04-08,Tottenham,Brighton,H,0.4,0.4,0.2,1.8,1.2,0.6,1.6,0.5,0.2,0.3,1.6,1.4,0.2,1.7,0.8,0.0,0.2,1.6,0.6,1.0,2.4,0.6,0.0,0.4,1.6,1.2,0.4,1.8,0.6,0.4,0.0,2.4,1.0,1.4,2.2,0.5,0.4,0.1,1.9,0.9,1.0,1.9,0.4,0.6,0.0,2.2,1.2,1.0,1.8,0.4,0.4,0.2,2.1,1.7,0.4,1.6,0.6,0.0,0.4,5,1677.3697406076897,1641.3203261056908,36.049414501998854,0.6863614948977153,0
